dat_referencia;origem;cp;regional;uf;municipio;psr;velocidade;estacao;fabricante;modelo;modelo_descricao;planta
2026-02-01;omr;NIO;SUDESTE;RJ;CASIMIRO DE ABREU;ABILITY;400 MBPS;CBU;ZTE;F670L;F670L;3
2026-02-01;som;NIO;SUDESTE;RJ;CASIMIRO DE ABREU;ABILITY;500 MBPS;CBU;ZTE;F670L;F670L;12
2026-02-01;omr;NIO;SUDESTE;RJ;CASIMIRO DE ABREU;ABILITY;600 MBPS;CBU;ZTE;F670L;F670L;6
2026-02-01;omr;NIO;SUDESTE;RJ;CASIMIRO DE ABREU;ABILITY;500 MBPS;CBU;ZTE;F670L;F670L;1
2026-02-01;som;TIM;SUL;SC;CHAPECO;ABILITY;500 MBPS;CCO;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;CHAPECO;ABILITY;1000 MBPS;CCO;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;200 MBPS;CCO;ZTE;F670L;F670L;13
2026-02-01;bov;NIO;SUL;SC;CHAPECO;ABILITY;100 MBPS;CCO;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;;CCO;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUL;SC;CHAPECO;ABILITY;700 MBPS;CCO;ZTE;F670L;F670L;7
2026-02-01;som;TIM;SUL;SC;CHAPECO;ABILITY;600 MBPS;CCO;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;500 MBPS;CCO;ZTE;F670L;F670L;14
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;1000 MBPS;CCO;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUL;SC;CHAPECO;ABILITY;400 MBPS;CCO;ZTE;F670L;F670L;6
2026-02-01;som;TIM;SUL;SC;CHAPECO;ABILITY;1000 MBPS;CCO;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;100 MBPS;CCO;ZTE;F670L;F670L;8
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;400 MBPS;CCO;ZTE;F670L;F670L;13
2026-02-01;som;NIO;SUL;SC;CHAPECO;ABILITY;500 MBPS;CCO;ZTE;F670L;F670L;57
2026-02-01;bov;NIO;SUL;SC;CHAPECO;ABILITY;600 MBPS;CCO;ZTE;F670L;F670L;3
2026-02-01;som;NIO;SUL;SC;CHAPECO;ABILITY;200 MBPS;CCO;ZTE;F670L;F670L;2
2026-02-01;bov;NIO;SUL;SC;CHAPECO;ABILITY;700 MBPS;CCO;ZTE;F670L;F670L;7
2026-02-01;bov;NIO;SUL;SC;CHAPECO;ABILITY;500 MBPS;CCO;ZTE;F670L;F670L;1
2026-02-01;som;TIM;SUL;SC;CHAPECO;ABILITY;300 MBPS;CCO;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;600 MBPS;CCO;ZTE;F670L;F670L;59
2026-02-01;som;NIO;SUL;SC;CHAPECO;ABILITY;600 MBPS;CCO;ZTE;F670L;F670L;22
2026-02-01;omr;NIO;SUL;SC;CHAPECO;ABILITY;700 MBPS;CCO;ZTE;F670L;F670L;96
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;300 MBPS;CDIS;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;1000 MBPS;CDIS;ZTE;F670L;F670L;4
2026-02-01;som;NIO;SUL;SC;ITAJAI;ABILITY;200 MBPS;CDIS;ZTE;F670L;F670L;6
2026-02-01;bov;NIO;SUL;SC;ITAJAI;ABILITY;100 MBPS;CDIS;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;600 MBPS;CDIS;ZTE;F670L;F670L;121
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;200 MBPS;CDIS;ZTE;F670L;F670L;6
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;700 MBPS;CDIS;ZTE;F670L;F670L;116
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;100 MBPS;CDIS;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUL;SC;ITAJAI;ABILITY;500 MBPS;CDIS;ZTE;F670L;F670L;102
2026-02-01;som;NIO;SUL;SC;ITAJAI;ABILITY;700 MBPS;CDIS;ZTE;F670L;F670L;22
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;600 MBPS;CDIS;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;ITAJAI;ABILITY;600 MBPS;CDIS;ZTE;F670L;F670L;12
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;400 MBPS;CDIS;ZTE;F670L;F670L;7
2026-02-01;omr;NIO;SUL;SC;ITAJAI;ABILITY;500 MBPS;CDIS;ZTE;F670L;F670L;35
2026-02-01;bov;NIO;SUL;SC;ITAJAI;ABILITY;600 MBPS;CDIS;ZTE;F670L;F670L;8
2026-02-01;bov;NIO;SUL;SC;ITAJAI;ABILITY;700 MBPS;CDIS;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUL;SC;ITAJAI;ABILITY;400 MBPS;CDIS;ZTE;F670L;F670L;9
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;500 MBPS;CDIS;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;ITAJAI;ABILITY;1000 MBPS;CDIS;ZTE;F670L;F670L;4
2026-02-01;som;ALGAR;SUL;SC;ITAJAI;ABILITY;600 MBPS;CDIS;ZTE;F670L;F670L;3
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;600 MBPS;CJD;ZTE;F670L;F670L;14
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;1000 MBPS;CJD;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;600 MBPS;CJD;ZTE;F670L;F670L;5
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;1000 MBPS;CJD;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;200 MBPS;CJD;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;500 MBPS;CJD;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;700 MBPS;CJD;ZTE;F670L;F670L;6
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;400 MBPS;CJD;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;700 MBPS;CJD;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;200 MBPS;CJD;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;500 MBPS;CJD;ZTE;F670L;F670L;16
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;100 MBPS;CJD;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;400 MBPS;CJD;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;200 MBPS;CPS;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;600 MBPS;CPS;ZTE;F670L;F670L;19
2026-02-01;som;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;500 MBPS;CPS;ZTE;F670L;F670L;50
2026-02-01;bov;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;700 MBPS;CPS;ZTE;F670L;F670L;3
2026-02-01;bov;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;100 MBPS;CPS;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;500 MBPS;CPS;ZTE;F670L;F670L;6
2026-02-01;som;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;600 MBPS;CPS;ZTE;F670L;F670L;10
2026-02-01;omr;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;200 MBPS;CPS;ZTE;F670L;F670L;4
2026-02-01;som;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;400 MBPS;CPS;ZTE;F670L;F670L;4
2026-02-01;bov;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;600 MBPS;CPS;ZTE;F670L;F670L;5
2026-02-01;bov;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;500 MBPS;CPS;ZTE;F670L;F670L;2
2026-02-01;bov;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;200 MBPS;CPS;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;400 MBPS;CPS;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;700 MBPS;CPS;ZTE;F670L;F670L;10
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;100 MBPS;CRRS;ZTE;F670L;F670L;1
2026-02-01;som;FLIXFIBRA00019;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;CRRS;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;CRRS;ZTE;F670L;F670L;49
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;CRRS;ZTE;F670L;F670L;4
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;CRRS;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;CRRS;ZTE;F670L;F670L;4
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;200 MBPS;CRRS;ZTE;F670L;F670L;3
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;500 MBPS;CRRS;ZTE;F670L;F670L;5
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;CRRS;ZTE;F670L;F670L;6
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;500 MBPS;CRRS;ZTE;F670L;F670L;120
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;200 MBPS;CRRS;ZTE;F670L;F670L;5
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;500 MBPS;CRRS;ZTE;F670L;F670L;16
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;400 MBPS;CRRS;ZTE;F670L;F670L;4
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;700 MBPS;CRRS;ZTE;F670L;F670L;10
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;200 MBPS;CRRS;ZTE;F670L;F670L;4
2026-02-01;som;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;400 MBPS;CRRS;ZTE;F670L;F670L;6
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;400 MBPS;CRRS;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;700 MBPS;CRRS;ZTE;F670L;F670L;9
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;700 MBPS;CRRS;ZTE;F670L;F670L;35
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;100 MBPS;CSP;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;700 MBPS;CSP;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;600 MBPS;CSP;ZTE;F670L;F670L;5
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;500 MBPS;CSP;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;SP;GUARULHOS;ABILITY;700 MBPS;CSP;ZTE;F670L;F670L;6
2026-02-01;som;NIO;SUDESTE;SP;GUARULHOS;ABILITY;500 MBPS;CSP;ZTE;F670L;F670L;25
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;200 MBPS;CSP;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;SP;GUARULHOS;ABILITY;600 MBPS;CSP;ZTE;F670L;F670L;3
2026-02-01;omr;NIO;SUDESTE;SP;GUARULHOS;ABILITY;400 MBPS;CSP;ZTE;F670L;F670L;1
2026-02-01;som;AMIGONET00058;SUDESTE;SP;GUARULHOS;ABILITY;700 MBPS;CSP;ZTE;F670L;F670L;1
2026-02-01;som;AMIGONET00058;SUDESTE;SP;GUARULHOS;ABILITY;500 MBPS;CSP;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUL;SC;CRICIUMA;ABILITY;1000 MBPS;CUA;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;CRICIUMA;ABILITY;500 MBPS;CUA;ZTE;F670L;F670L;34
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;1000 MBPS;CUA;ZTE;F670L;F670L;8
2026-02-01;som;NIO;SUL;SC;CRICIUMA;ABILITY;600 MBPS;CUA;ZTE;F670L;F670L;16
2026-02-01;bov;NIO;SUL;SC;CRICIUMA;ABILITY;400 MBPS;CUA;ZTE;F670L;F670L;2
2026-02-01;bov;NIO;SUL;SC;CRICIUMA;ABILITY;100 MBPS;CUA;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUL;SC;CRICIUMA;ABILITY;700 MBPS;CUA;ZTE;F670L;F670L;27
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;600 MBPS;CUA;ZTE;F670L;F670L;121
2026-02-01;bov;NIO;SUL;SC;CRICIUMA;ABILITY;600 MBPS;CUA;ZTE;F670L;F670L;21
2026-02-01;som;TIM;SUL;SC;CRICIUMA;ABILITY;500 MBPS;CUA;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;500 MBPS;CUA;ZTE;F670L;F670L;18
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;200 MBPS;CUA;ZTE;F670L;F670L;18
2026-02-01;bov;NIO;SUL;SC;CRICIUMA;ABILITY;200 MBPS;CUA;ZTE;F670L;F670L;5
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;400 MBPS;CUA;ZTE;F670L;F670L;6
2026-02-01;som;NIO;SUL;SC;CRICIUMA;ABILITY;400 MBPS;CUA;ZTE;F670L;F670L;5
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;;CUA;ZTE;F670L;F670L;3
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;700 MBPS;CUA;ZTE;F670L;F670L;98
2026-02-01;omr;NIO;SUL;SC;CRICIUMA;ABILITY;100 MBPS;CUA;ZTE;F670L;F670L;4
2026-02-01;som;TIM;SUL;SC;CRICIUMA;ABILITY;300 MBPS;CUA;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;CRICIUMA;ABILITY;1000 MBPS;CUA;ZTE;F670L;F670L;3
2026-02-01;bov;NIO;SUL;SC;CRICIUMA;ABILITY;500 MBPS;CUA;ZTE;F670L;F670L;3
2026-02-01;som;NIO;SUL;SC;CRICIUMA;ABILITY;700 MBPS;CUA;ZTE;F670L;F670L;8
2026-02-01;som;NIO;SUL;SC;BRUSQUE;ABILITY;500 MBPS;DJQM;ZTE;F670L;F670L;6
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;500 MBPS;DJQM;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;100 MBPS;DJQM;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;BRUSQUE;ABILITY;600 MBPS;DJQM;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;700 MBPS;DJQM;ZTE;F670L;F670L;8
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;600 MBPS;DJQM;ZTE;F670L;F670L;14
2026-02-01;som;NIO;SUL;SC;BRUSQUE;ABILITY;700 MBPS;DJQM;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;1000 MBPS;DJQM;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;200 MBPS;DJQM;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUL;SC;BRUSQUE;ABILITY;400 MBPS;DJQM;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;700 MBPS;DQX;ZTE;F670L;F670L;6
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;600 MBPS;DQX;ZTE;F670L;F670L;5
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;600 MBPS;DQX;ZTE;F670L;F670L;5
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;400 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;600 MBPS;DQX;ZTE;F670L;F670L;116
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;700 MBPS;DQX;ZTE;F670L;F670L;50
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;500 MBPS;DQX;ZTE;F670L;F670L;17
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;100 MBPS;DQX;ZTE;F670L;F670L;4
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500 MBPS;DQX;ZTE;F670L;F670L;47
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;700 MBPS;DQX;ZTE;F670L;F670L;108
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;700 MBPS;DQX;ZTE;F670L;F670L;6
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500 MBPS;DQX;ZTE;F670L;F670L;25
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;100 MBPS;DQX;ZTE;F670L;F670L;5
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;700 MBPS;DQX;ZTE;F670L;F670L;125
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;;DQX;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;400 MBPS;DQX;ZTE;F670L;F670L;46
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;200 MBPS;DQX;ZTE;F670L;F670L;27
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;1000 MBPS;DQX;ZTE;F670L;F670L;12
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;400MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;100 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;700 MBPS;DQX;ZTE;F670L;F670L;4
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;600 MBPS;DQX;ZTE;F670L;F670L;79
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;1000 MBPS;DQX;ZTE;F670L;F670L;11
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;200 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;;DQX;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;400 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;200 MBPS;DQX;ZTE;F670L;F670L;20
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;400 MBPS;DQX;ZTE;F670L;F670L;9
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;50 MBPS;DQX;ZTE;F670L;F670L;7
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;200 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500 MBPS;DQX;ZTE;F670L;F670L;694
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;500 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;500 MBPS;DQX;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;400 MBPS;DQX;ZTE;F670L;F670L;18
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;200 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;600 MBPS;DQX;ZTE;F670L;F670L;37
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;1000 MBPS;DQX;ZTE;F670L;F670L;3
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;200 MBPS;DQX;ZTE;F670L;F670L;7
2026-02-01;omr;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;400 MBPS;DQX;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUDESTE;SP;SOROCABA;ABILITY;600 MBPS;EDE;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUDESTE;SP;SOROCABA;ABILITY;700 MBPS;EDE;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUDESTE;SP;SOROCABA;ABILITY;200 MBPS;EDE;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUDESTE;SP;SOROCABA;ABILITY;500 MBPS;EDE;ZTE;F670L;F670L;4
2026-02-01;bov;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;200 MBPS;ESRT;ZTE;F670L;F670L;3
2026-02-01;som;TIM;SUL;SC;SAO JOSE;ABILITY;1000 MBPS;ESRT;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;SAO JOSE;ABILITY;100 MBPS;ESRT;ZTE;F670L;F670L;1
2026-02-01;som;OBVIOUS;SUL;SC;FLORIANOPOLIS;ABILITY;600 MBPS;ESRT;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;500 MBPS;ESRT;ZTE;F670L;F670L;114
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;;ESRT;ZTE;F670L;F670L;2
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;600 MBPS;ESRT;ZTE;F670L;F670L;117
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;500 MBPS;ESRT;ZTE;F670L;F670L;19
2026-02-01;bov;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;;ESRT;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;700 MBPS;ESRT;ZTE;F670L;F670L;20
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;400 MBPS;ESRT;ZTE;F670L;F670L;18
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;ESRT;ZTE;F670L;F670L;9
2026-02-01;bov;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;400 MBPS;ESRT;ZTE;F670L;F670L;4
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;200 MBPS;ESRT;ZTE;F670L;F670L;13
2026-02-01;som;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;200 MBPS;ESRT;ZTE;F670L;F670L;9
2026-02-01;som;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;400 MBPS;ESRT;ZTE;F670L;F670L;27
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;500 MBPS;ESRT;ZTE;F670L;F670L;37
2026-02-01;som;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;ESRT;ZTE;F670L;F670L;3
2026-02-01;bov;NIO;SUL;SC;SAO JOSE;ABILITY;500 MBPS;ESRT;ZTE;F670L;F670L;1
2026-02-01;omr;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;700 MBPS;ESRT;ZTE;F670L;F670L;148
2026-02-01;som;NIO;SUL;SC;SAO JOSE;ABILITY;600 MBPS;ESRT;ZTE;F670L;F670L;4
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;600 MBPS;ESRT;ZTE;F670L;F670L;37
2026-02-01;bov;NIO;SUL;SC;SAO JOSE;ABILITY;700 MBPS;ESRT;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;700 MBPS;ESRT;ZTE;F670L;F670L;30
2026-02-01;som;NIO;SUL;SC;SAO JOSE;ABILITY;400 MBPS;ESRT;ZTE;F670L;F670L;5
2026-02-01;bov;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;ESRT;ZTE;F670L;F670L;2
2026-02-01;som;NIO;SUL;SC;SAO JOSE;ABILITY;500 MBPS;ESRT;ZTE;F670L;F670L;35
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;400 MBPS;ESRT;ZTE;F670L;F670L;8
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;100 MBPS;ESRT;ZTE;F670L;F670L;5
2026-02-01;som;TIM;SUL;SC;SAO JOSE;ABILITY;300 MBPS;ESRT;ZTE;F670L;F670L;1
2026-02-01;bov;NIO;SUL;SC;SAO JOSE;ABILITY;200 MBPS;ESRT;ZTE;F670L;F670L;1
2026-02-01;som;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;600 MBPS;ESRT;ZTE;F670L;F670L;42
2026-02-01;omr;NIO;SUL;SC;SAO JOSE;ABILITY;700 MBPS;ESRT;ZTE;F670L;F670L;42
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;500 MBPS;ESRT;ZTE;F670L;F670L;4
2026-02-01;bov;NIO;SUL;SC;FLORIANOPOLIS;ABILITY;500 MBPS;ESRT;ZTE;F670L;F670L;3
